,Date,Last,First,Max,Min,Vol.,% var.
2737,14.02.2014,"1.838,60","1.828,50","1.841,70","1.825,60",,"0,48%"
2738,13.02.2014,"1.829,80","1.814,80","1.830,20","1.809,20",,"0,58%"
2739,12.02.2014,"1.819,30","1.820,10","1.826,50","1.816,00",,"-0,03%"
2740,11.02.2014,"1.819,80","1.800,50","1.823,50","1.800,40",,"1,11%"
2741,10.02.2014,"1.799,80","1.796,20","1.799,90","1.791,80",,"0,16%"
2742,07.02.2014,"1.797,00","1.776,00","1.798,00","1.776,00",,"1,33%"
2743,06.02.2014,"1.773,40","1.753,00","1.774,10","1.753,00",,"1,24%"
2744,05.02.2014,"1.751,60","1.753,40","1.755,80","1.737,90",,"-0,21%"
2745,04.02.2014,"1.755,20","1.743,80","1.758,70","1.743,80",,"0,76%"
2746,03.02.2014,"1.741,90","1.782,70","1.784,80","1.739,70",,"-2,28%"
2747,31.01.2014,"1.782,60","1.790,90","1.793,90","1.772,30",,"-0,65%"
2748,30.01.2014,"1.794,20","1.777,20","1.798,80","1.777,20",,"1,13%"
2749,29.01.2014,"1.774,20","1.790,20","1.790,20","1.770,50",,"-1,02%"
2750,28.01.2014,"1.792,50","1.783,00","1.793,90","1.779,50",,"0,61%"
2751,27.01.2014,"1.781,60","1.791,00","1.796,00","1.772,90",,"-0,49%"
2752,24.01.2014,"1.790,30","1.827,00","1.827,00","1.790,30",,"-2,09%"
2753,23.01.2014,"1.828,50","1.842,30","1.842,30","1.820,10",,"-0,89%"
2754,22.01.2014,"1.844,90","1.844,70","1.846,90","1.840,90",,"0,06%"
2755,21.01.2014,"1.843,80","1.841,00","1.849,30","1.832,40",,"0,28%"
2756,17.01.2014,"1.838,70","1.844,20","1.846,00","1.835,20",,"-0,39%"
2757,16.01.2014,"1.845,90","1.848,00","1.848,00","1.840,30",,"-0,14%"
2758,15.01.2014,"1.848,40","1.840,50","1.850,80","1.840,50",,"0,52%"
2759,14.01.2014,"1.838,90","1.821,40","1.839,30","1.821,40",,"1,08%"
2760,13.01.2014,"1.819,20","1.841,30","1.843,50","1.815,50",,"-1,26%"
2761,10.01.2014,"1.842,40","1.840,10","1.843,20","1.832,40",,"0,23%"
2762,09.01.2014,"1.838,10","1.839,00","1.843,20","1.830,40",,"0,03%"
2763,08.01.2014,"1.837,50","1.837,90","1.840,00","1.831,40",,"-0,02%"
2764,07.01.2014,"1.837,90","1.828,70","1.840,10","1.828,70",,"0,61%"
2765,06.01.2014,"1.826,80","1.832,30","1.837,20","1.823,70",,"-0,25%"
2766,03.01.2014,"1.831,40","1.833,20","1.838,20","1.829,10",,"-0,03%"
2767,02.01.2014,"1.832,00","1.845,90","1.845,90","1.827,70",,"-0,89%"
2768,31.12.2013,"1.848,40","1.842,60","1.849,40","1.842,40",,"0,40%"
2769,30.12.2013,"1.841,10","1.841,50","1.842,50","1.838,80",,"-0,02%"
2770,27.12.2013,"1.841,40","1.843,00","1.844,90","1.839,80",,"-0,03%"
2771,26.12.2013,"1.842,00","1.835,00","1.842,80","1.835,00",,"0,47%"
2772,24.12.2013,"1.833,30","1.828,00","1.833,30","1.828,00",,"0,29%"
2773,23.12.2013,"1.828,00","1.822,90","1.829,80","1.822,90",,"0,53%"
2774,20.12.2013,"1.818,30","1.810,40","1.823,80","1.810,20",,"0,48%"
2775,19.12.2013,"1.809,60","1.809,00","1.810,90","1.801,30",,"-0,06%"
2776,18.12.2013,"1.810,70","1.781,50","1.811,10","1.768,00",,"1,67%"
2777,17.12.2013,"1.781,00","1.786,50","1.786,80","1.777,00",,"-0,31%"
2778,16.12.2013,"1.786,50","1.777,50","1.792,20","1.777,50",,"0,63%"
2779,13.12.2013,"1.775,30","1.778,00","1.780,90","1.772,50",,"-0,01%"
2780,12.12.2013,"1.775,50","1.781,70","1.783,00","1.772,30",,"-0,38%"
2781,11.12.2013,"1.782,20","1.802,80","1.803,00","1.780,10",,"-1,13%"
2782,10.12.2013,"1.802,60","1.807,60","1.808,50","1.801,80",,"-0,32%"
2783,09.12.2013,"1.808,40","1.806,20","1.811,50","1.806,20",,"0,18%"
2784,06.12.2013,"1.805,10","1.788,40","1.806,00","1.788,40",,"1,13%"
2785,05.12.2013,"1.785,00","1.792,80","1.792,80","1.783,40",,"-0,44%"
2786,04.12.2013,"1.792,80","1.793,20","1.799,80","1.779,10",,"-0,13%"
2787,03.12.2013,"1.795,20","1.800,10","1.800,10","1.787,80",,"-0,32%"
2788,02.12.2013,"1.800,90","1.806,50","1.810,00","1.798,60",,"-0,27%"
2789,29.11.2013,"1.805,80","1.808,70","1.813,50","1.804,00",,"-0,08%"
2790,27.11.2013,"1.807,20","1.803,50","1.808,30","1.802,80",,"0,24%"
2791,26.11.2013,"1.802,80","1.802,90","1.808,40","1.800,80",,"0,02%"
2792,25.11.2013,"1.802,50","1.806,30","1.808,10","1.800,60",,"-0,13%"
2793,22.11.2013,"1.804,80","1.797,20","1.804,80","1.794,70",,"0,50%"
2794,21.11.2013,"1.795,80","1.783,50","1.797,20","1.783,50",,"0,81%"
2795,20.11.2013,"1.781,40","1.789,60","1.795,70","1.777,20",,"-0,36%"
2796,19.11.2013,"1.787,90","1.790,80","1.795,50","1.784,70",,"-0,20%"
2797,18.11.2013,"1.791,50","1.798,80","1.802,30","1.788,00",,"-0,37%"
2798,15.11.2013,"1.798,20","1.790,70","1.798,20","1.790,70",,"0,42%"
2799,14.11.2013,"1.790,60","1.782,80","1.791,50","1.780,20",,"0,48%"
2800,13.11.2013,"1.782,00","1.764,40","1.782,00","1.760,60",,"0,81%"
2801,12.11.2013,"1.767,70","1.769,50","1.771,80","1.762,30",,"-0,24%"
2802,11.11.2013,"1.771,90","1.770,00","1.773,40","1.767,80",,"0,07%"
2803,08.11.2013,"1.770,60","1.748,40","1.770,80","1.747,60",,"1,34%"
2804,07.11.2013,"1.747,20","1.770,70","1.774,50","1.746,20",,"-1,32%"
2805,06.11.2013,"1.770,50","1.765,00","1.773,70","1.764,40",,"0,43%"
2806,05.11.2013,"1.763,00","1.765,70","1.767,00","1.755,80",,"-0,28%"
2807,04.11.2013,"1.767,90","1.763,40","1.768,80","1.761,60",,"0,36%"
2808,01.11.2013,"1.761,60","1.758,70","1.765,70","1.752,70",,"0,29%"
2809,31.10.2013,"1.756,50","1.763,20","1.768,50","1.755,70",,"-0,39%"
2810,30.10.2013,"1.763,30","1.772,30","1.775,20","1.757,20",,"-0,49%"
2811,29.10.2013,"1.772,00","1.762,90","1.772,10","1.762,90",,"0,56%"
2812,28.10.2013,"1.762,10","1.759,40","1.765,00","1.757,70",,"0,13%"
2813,25.10.2013,"1.759,80","1.756,00","1.759,80","1.752,50",,"0,44%"
2814,24.10.2013,"1.752,10","1.747,50","1.753,90","1.745,50",,"0,33%"
2815,23.10.2013,"1.746,40","1.752,30","1.752,30","1.740,50",,"-0,47%"
2816,22.10.2013,"1.754,70","1.746,50","1.759,30","1.746,50",,"0,57%"
2817,21.10.2013,"1.744,70","1.745,20","1.747,80","1.740,70",,"0,01%"
2818,18.10.2013,"1.744,50","1.736,70","1.745,30","1.735,70",,"0,65%"
2819,17.10.2013,"1.733,20","1.720,20","1.733,50","1.714,10",,"0,68%"
2820,16.10.2013,"1.721,50","1.700,50","1.721,80","1.700,50",,"1,38%"
2821,15.10.2013,"1.698,10","1.709,20","1.711,60","1.695,90",,"-0,70%"
2822,14.10.2013,"1.710,10","1.699,90","1.711,00","1.692,10",,"0,41%"
2823,11.10.2013,"1.703,20","1.691,10","1.703,40","1.688,50",,"0,63%"
2824,10.10.2013,"1.692,60","1.660,90","1.692,60","1.660,90",,"2,19%"
2825,09.10.2013,"1.656,40","1.657,00","1.662,50","1.646,50",,"0,05%"
2826,08.10.2013,"1.655,50","1.676,20","1.676,80","1.655,00",,"-1,23%"
2827,07.10.2013,"1.676,10","1.687,20","1.687,20","1.674,70",,"-0,85%"
2828,04.10.2013,"1.690,50","1.678,80","1.691,90","1.677,30",,"0,70%"
2829,03.10.2013,"1.678,70","1.692,30","1.692,30","1.670,40",,"-0,90%"
2830,02.10.2013,"1.693,90","1.691,90","1.693,90","1.680,30",,"-0,06%"
2831,01.10.2013,"1.695,00","1.682,40","1.696,50","1.682,10",,"0,80%"
2832,30.09.2013,"1.681,50","1.687,30","1.687,30","1.675,00",,"-0,61%"
2833,27.09.2013,"1.691,80","1.695,50","1.695,50","1.687,10",,"-0,41%"
2834,26.09.2013,"1.698,70","1.694,00","1.703,80","1.693,10",,"0,35%"
2835,25.09.2013,"1.692,80","1.698,00","1.701,70","1.691,90",,"-0,27%"
2836,24.09.2013,"1.697,40","1.702,60","1.707,60","1.694,90",,"-0,26%"
2837,23.09.2013,"1.701,80","1.711,40","1.711,40","1.697,10",,"-0,47%"
2838,20.09.2013,"1.709,90","1.722,40","1.725,20","1.708,90",,"-0,72%"
2839,19.09.2013,"1.722,30","1.727,30","1.729,90","1.720,20",,"-0,19%"
2840,18.09.2013,"1.725,50","1.705,70","1.729,40","1.700,30",,"1,21%"
2841,17.09.2013,"1.704,80","1.697,70","1.705,50","1.697,70",,"0,42%"
2842,16.09.2013,"1.697,60","1.691,70","1.705,00","1.691,70",,"0,57%"
2843,13.09.2013,"1.688,00","1.685,00","1.688,70","1.682,20",,"0,27%"
2844,12.09.2013,"1.683,40","1.689,20","1.690,00","1.682,00",,"-0,34%"
2845,11.09.2013,"1.689,10","1.681,00","1.689,10","1.678,70",,"0,30%"
2846,10.09.2013,"1.684,00","1.674,30","1.684,10","1.674,30",,"0,74%"
2847,09.09.2013,"1.671,70","1.656,80","1.672,40","1.656,80",,"1,00%"
2848,06.09.2013,"1.655,20","1.657,40","1.664,80","1.640,60",,"0,01%"
2849,05.09.2013,"1.655,10","1.653,30","1.659,20","1.653,10",,"0,12%"
2850,04.09.2013,"1.653,10","1.640,70","1.655,70","1.637,40",,"0,81%"
2851,03.09.2013,"1.639,80","1.636,00","1.651,30","1.633,40",,"0,42%"
2852,30.08.2013,"1.633,00","1.638,90","1.640,10","1.628,00",,"-0,32%"
2853,29.08.2013,"1.638,20","1.633,50","1.646,40","1.630,90",,"0,20%"
2854,28.08.2013,"1.635,00","1.630,20","1.641,20","1.627,50",,"0,28%"
2855,27.08.2013,"1.630,50","1.652,50","1.652,50","1.629,00",,"-1,59%"
2856,26.08.2013,"1.656,80","1.664,30","1.669,50","1.656,00",,"-0,40%"
2857,23.08.2013,"1.663,50","1.659,90","1.664,80","1.654,80",,"0,39%"
2858,22.08.2013,"1.657,00","1.645,00","1.659,50","1.645,00",,"0,86%"
2859,21.08.2013,"1.642,80","1.650,70","1.657,00","1.639,40",,"-0,57%"
2860,20.08.2013,"1.652,30","1.646,80","1.658,90","1.646,10",,"0,38%"
2861,19.08.2013,"1.646,10","1.655,20","1.659,20","1.645,80",,"-0,59%"
2862,16.08.2013,"1.655,80","1.661,20","1.663,60","1.652,60",,"-0,33%"
2863,15.08.2013,"1.661,30","1.679,60","1.679,60","1.658,60",,"-1,43%"
2864,14.08.2013,"1.685,40","1.693,90","1.695,50","1.684,80",,"-0,52%"
2865,13.08.2013,"1.694,20","1.690,70","1.696,80","1.682,60",,"0,28%"
2866,12.08.2013,"1.689,50","1.688,40","1.691,50","1.683,30",,"-0,11%"
2867,09.08.2013,"1.691,40","1.696,10","1.699,40","1.686,00",,"-0,36%"
2868,08.08.2013,"1.697,50","1.693,30","1.700,20","1.688,40",,"0,39%"
2869,07.08.2013,"1.690,90","1.695,30","1.695,30","1.684,90",,"-0,38%"
2870,06.08.2013,"1.697,40","1.705,80","1.705,80","1.693,30",,"-0,57%"
2871,05.08.2013,"1.707,10","1.708,00","1.709,20","1.703,50",,"-0,15%"
2872,02.08.2013,"1.709,70","1.706,10","1.709,70","1.700,70",,"0,16%"
2873,01.08.2013,"1.706,90","1.689,40","1.707,80","1.689,40",,"1,26%"
2874,31.07.2013,"1.685,70","1.687,80","1.698,40","1.684,90",,"-0,02%"
2875,30.07.2013,"1.686,00","1.687,90","1.693,20","1.682,40",,"0,04%"
2876,29.07.2013,"1.685,30","1.690,30","1.690,90","1.681,90",,"-0,38%"
2877,26.07.2013,"1.691,70","1.687,30","1.691,80","1.676,00",,"0,09%"
2878,25.07.2013,"1.690,20","1.685,20","1.690,90","1.680,10",,"0,26%"
2879,24.07.2013,"1.685,90","1.696,10","1.698,40","1.682,60",,"-0,38%"
2880,23.07.2013,"1.692,40","1.696,60","1.698,80","1.691,10",,"-0,18%"
2881,22.07.2013,"1.695,50","1.694,40","1.697,60","1.690,70",,"0,20%"
2882,19.07.2013,"1.692,10","1.686,20","1.692,10","1.684,10",,"0,16%"
2883,18.07.2013,"1.689,40","1.681,00","1.693,10","1.681,00",,"0,51%"
2884,17.07.2013,"1.680,90","1.677,90","1.684,80","1.677,90",,"0,27%"
2885,16.07.2013,"1.676,30","1.682,70","1.683,70","1.671,80",,"-0,37%"
2886,15.07.2013,"1.682,50","1.679,60","1.684,50","1.677,90",,"0,14%"
2887,12.07.2013,"1.680,20","1.675,30","1.680,20","1.672,30",,"0,31%"
2888,11.07.2013,"1.675,00","1.657,40","1.676,60","1.657,40",,"1,36%"
2889,10.07.2013,"1.652,60","1.651,60","1.657,90","1.647,70",,"0,02%"
2890,09.07.2013,"1.652,30","1.642,90","1.654,20","1.642,90",,"0,72%"
2891,08.07.2013,"1.640,50","1.634,20","1.644,70","1.634,20",,"0,53%"
2892,05.07.2013,"1.631,90","1.618,70","1.632,10","1.614,70",,"1,02%"
2893,03.07.2013,"1.615,40","1.611,50","1.619,00","1.604,60",,"0,08%"
2894,02.07.2013,"1.614,10","1.614,30","1.624,30","1.606,80",,"-0,06%"
2895,01.07.2013,"1.615,00","1.609,80","1.626,60","1.609,80",,"0,54%"
2896,28.06.2013,"1.606,30","1.611,10","1.615,90","1.601,10",,"-0,43%"
2897,27.06.2013,"1.613,20","1.606,40","1.620,10","1.606,40",,"0,62%"
2898,26.06.2013,"1.603,30","1.592,30","1.606,80","1.592,30",,"0,96%"
2899,25.06.2013,"1.588,00","1.577,50","1.593,80","1.577,10",,"0,95%"
2900,24.06.2013,"1.573,10","1.588,80","1.588,80","1.560,30",,"-1,21%"
2901,21.06.2013,"1.592,40","1.588,60","1.599,20","1.577,70",,"0,26%"
2902,20.06.2013,"1.588,20","1.624,60","1.624,60","1.584,30",,"-2,50%"
2903,19.06.2013,"1.628,90","1.651,80","1.652,50","1.628,90",,"-1,39%"
2904,18.06.2013,"1.651,80","1.639,80","1.654,20","1.639,80",,"0,78%"
2905,17.06.2013,"1.639,00","1.630,60","1.646,50","1.630,30",,"0,76%"
2906,14.06.2013,"1.626,70","1.635,50","1.640,80","1.624,00",,"-0,59%"
2907,13.06.2013,"1.636,40","1.612,20","1.639,20","1.608,10",,"1,48%"
2908,12.06.2013,"1.612,50","1.629,90","1.637,70","1.610,90",,"-0,84%"
2909,11.06.2013,"1.626,10","1.638,60","1.640,10","1.622,90",,"-1,02%"
2910,10.06.2013,"1.642,80","1.644,70","1.648,70","1.639,30",,"-0,04%"
2911,07.06.2013,"1.643,40","1.625,30","1.644,40","1.625,30",,"1,28%"
2912,06.06.2013,"1.622,60","1.609,30","1.622,60","1.598,20",,"0,85%"
2913,05.06.2013,"1.608,90","1.629,00","1.629,30","1.607,10",,"-1,38%"
2914,04.06.2013,"1.631,40","1.640,70","1.646,50","1.623,60",,"-0,55%"
2915,03.06.2013,"1.640,40","1.631,70","1.640,40","1.622,70",,"0,59%"
2916,31.05.2013,"1.630,70","1.652,10","1.659,00","1.630,70",,"-1,43%"
2917,30.05.2013,"1.654,40","1.649,10","1.661,90","1.648,60",,"0,36%"
2918,29.05.2013,"1.648,40","1.656,60","1.656,60","1.640,00",,"-0,70%"
2919,28.05.2013,"1.660,10","1.652,60","1.674,20","1.652,60",,"0,64%"
2920,24.05.2013,"1.649,60","1.646,70","1.649,80","1.636,90",,"-0,05%"
2921,23.05.2013,"1.650,50","1.651,60","1.655,50","1.635,50",,"-0,29%"
2922,22.05.2013,"1.655,30","1.669,40","1.687,20","1.648,90",,"-0,83%"
2923,21.05.2013,"1.669,20","1.666,20","1.674,90","1.662,70",,"0,17%"
2924,20.05.2013,"1.666,30","1.665,70","1.672,80","1.663,50",,"-0,07%"
2925,17.05.2013,"1.667,50","1.652,50","1.667,50","1.652,50",,"1,03%"
2926,16.05.2013,"1.650,50","1.658,10","1.660,50","1.648,60",,"-0,50%"
2927,15.05.2013,"1.658,80","1.649,10","1.661,50","1.646,70",,"0,52%"
2928,14.05.2013,"1.650,30","1.633,80","1.651,10","1.633,80",,"1,01%"
2929,13.05.2013,"1.633,80","1.632,10","1.636,00","1.626,70",,"0,01%"
2930,10.05.2013,"1.633,70","1.626,70","1.633,70","1.623,70",,"0,43%"
2931,09.05.2013,"1.626,70","1.632,70","1.635,00","1.623,10",,"-0,37%"
2932,08.05.2013,"1.632,70","1.626,00","1.632,80","1.622,70",,"0,41%"
2933,07.05.2013,"1.626,00","1.617,50","1.626,00","1.616,60",,"0,53%"
2934,06.05.2013,"1.617,50","1.614,40","1.619,80","1.614,20",,"0,19%"
2935,03.05.2013,"1.614,40","1.597,60","1.618,50","1.597,60",,"1,05%"
2936,02.05.2013,"1.597,60","1.582,80","1.598,60","1.582,80",,"0,94%"
2937,01.05.2013,"1.582,70","1.597,50","1.597,50","1.581,30",,"-0,93%"
2938,30.04.2013,"1.597,60","1.593,60","1.597,60","1.586,50",,"0,25%"
2939,29.04.2013,"1.593,60","1.582,30","1.596,70","1.582,30",,"0,72%"
2940,26.04.2013,"1.582,20","1.585,20","1.585,80","1.577,60",,"-0,19%"
2941,25.04.2013,"1.585,20","1.578,90","1.592,60","1.578,90",,"0,41%"
2942,24.04.2013,"1.578,80","1.578,80","1.583,00","1.575,80",,"0,00%"
2943,23.04.2013,"1.578,80","1.562,50","1.579,60","1.562,50",,"1,04%"
2944,22.04.2013,"1.562,50","1.555,20","1.565,50","1.548,20",,"0,47%"
2945,19.04.2013,"1.555,20","1.541,60","1.555,90","1.539,40",,"0,88%"
2946,18.04.2013,"1.541,60","1.552,00","1.554,40","1.536,00",,"-0,67%"
2947,17.04.2013,"1.552,00","1.574,60","1.574,60","1.543,70",,"-1,44%"
2948,16.04.2013,"1.574,60","1.552,40","1.575,30","1.552,40",,"1,43%"
2949,15.04.2013,"1.552,40","1.588,80","1.588,80","1.552,30",,"-2,29%"
2950,12.04.2013,"1.588,80","1.593,30","1.593,30","1.580,00",,"-0,29%"
2951,11.04.2013,"1.593,40","1.587,70","1.597,30","1.586,20",,"0,36%"
2952,10.04.2013,"1.587,70","1.568,60","1.589,10","1.568,60",,"1,22%"
2953,09.04.2013,"1.568,60","1.563,10","1.573,90","1.560,90",,"0,35%"
2954,08.04.2013,"1.563,10","1.553,30","1.563,10","1.548,60",,"0,63%"
2955,05.04.2013,"1.553,30","1.560,00","1.560,00","1.539,50",,"-0,43%"
2956,04.04.2013,"1.560,00","1.553,70","1.562,60","1.552,50",,"0,41%"
2957,03.04.2013,"1.553,70","1.570,20","1.571,50","1.549,80",,"-1,05%"
2958,02.04.2013,"1.570,20","1.562,20","1.573,70","1.562,20",,"0,51%"
2959,01.04.2013,"1.562,20","1.569,20","1.570,60","1.558,50",,"-0,45%"
2960,28.03.2013,"1.569,20","1.562,90","1.570,30","1.561,10",,"0,41%"
2961,27.03.2013,"1.562,80","1.563,80","1.564,10","1.551,90",,"-0,06%"
2962,26.03.2013,"1.563,80","1.551,70","1.564,00","1.551,70",,"0,78%"
2963,25.03.2013,"1.551,70","1.556,90","1.564,90","1.546,20",,"-0,33%"
2964,22.03.2013,"1.556,90","1.545,90","1.557,70","1.545,90",,"0,72%"
2965,21.03.2013,"1.545,80","1.558,70","1.558,70","1.543,50",,"-0,83%"
2966,20.03.2013,"1.558,70","1.548,30","1.561,60","1.548,30",,"0,67%"
2967,19.03.2013,"1.548,30","1.552,10","1.557,20","1.538,60",,"-0,24%"
2968,18.03.2013,"1.552,10","1.560,70","1.560,70","1.545,10",,"-0,55%"
2969,15.03.2013,"1.560,70","1.563,20","1.563,60","1.555,70",,"-0,16%"
2970,14.03.2013,"1.563,20","1.554,50","1.563,30","1.554,50",,"0,56%"
2971,13.03.2013,"1.554,50","1.552,50","1.556,40","1.548,20",,"0,13%"
2972,12.03.2013,"1.552,50","1.556,20","1.556,80","1.548,20",,"-0,24%"
2973,11.03.2013,"1.556,20","1.551,20","1.556,30","1.547,40",,"0,32%"
2974,08.03.2013,"1.551,20","1.544,30","1.552,50","1.542,90",,"0,45%"
2975,07.03.2013,"1.544,30","1.541,50","1.545,80","1.541,50",,"0,18%"
2976,06.03.2013,"1.541,50","1.539,80","1.545,20","1.538,10",,"0,11%"
2977,05.03.2013,"1.539,80","1.525,20","1.543,50","1.525,20",,"0,96%"
2978,04.03.2013,"1.525,20","1.518,20","1.525,30","1.512,30",,"0,46%"
2979,01.03.2013,"1.518,20","1.514,70","1.520,00","1.501,50",,"0,23%"
2980,28.02.2013,"1.514,70","1.516,00","1.525,30","1.514,50",,"-0,09%"
2981,27.02.2013,"1.516,00","1.496,90","1.520,10","1.494,90",,"1,28%"
2982,26.02.2013,"1.496,90","1.487,80","1.499,00","1.485,00",,"0,61%"
2983,25.02.2013,"1.487,80","1.515,60","1.525,80","1.487,80",,"-1,83%"
2984,22.02.2013,"1.515,60","1.502,40","1.515,60","1.502,40",,"0,88%"
2985,21.02.2013,"1.502,40","1.512,00","1.512,00","1.497,30",,"-0,63%"
2986,20.02.2013,"1.512,00","1.530,90","1.530,90","1.511,40",,"-1,23%"
2987,19.02.2013,"1.530,90","1.519,80","1.530,90","1.519,80",,"0,73%"
2988,15.02.2013,"1.519,80","1.521,40","1.524,20","1.514,10",,"-0,11%"
2989,14.02.2013,"1.521,40","1.520,30","1.523,10","1.514,00",,"0,07%"
2990,13.02.2013,"1.520,30","1.519,40","1.524,70","1.515,90",,"0,06%"
2991,12.02.2013,"1.519,40","1.517,00","1.522,30","1.515,60",,"0,16%"
2992,11.02.2013,"1.517,00","1.517,90","1.518,30","1.513,60",,"-0,06%"
2993,08.02.2013,"1.517,90","1.509,40","1.518,30","1.509,40",,"0,56%"
2994,07.02.2013,"1.509,40","1.512,10","1.512,90","1.498,50",,"-0,18%"
2995,06.02.2013,"1.512,10","1.511,30","1.512,50","1.504,70",,"0,05%"
2996,05.02.2013,"1.511,30","1.495,70","1.515,00","1.495,70",,"1,04%"
2997,04.02.2013,"1.495,70","1.513,20","1.513,20","1.495,00",,"-1,16%"
2998,01.02.2013,"1.513,20","1.498,10","1.514,40","1.498,10",,"1,01%"
2999,31.01.2013,"1.498,10","1.502,00","1.504,20","1.496,80",,"-0,26%"
3000,30.01.2013,"1.502,00","1.507,80","1.509,90","1.500,10",,"-0,38%"
3001,29.01.2013,"1.507,80","1.500,20","1.509,30","1.498,10",,"0,51%"
3002,28.01.2013,"1.500,20","1.503,00","1.503,20","1.496,30",,"-0,19%"
3003,25.01.2013,"1.503,00","1.494,80","1.503,30","1.494,80",,"0,55%"
3004,24.01.2013,"1.494,80","1.494,80","1.502,30","1.489,50",,"0,00%"
3005,23.01.2013,"1.494,80","1.492,60","1.496,10","1.489,90",,"0,15%"
3006,22.01.2013,"1.492,60","1.486,00","1.492,60","1.481,20",,"0,44%"
3007,18.01.2013,"1.486,00","1.481,00","1.486,00","1.475,80",,"0,34%"
3008,17.01.2013,"1.480,90","1.472,60","1.485,20","1.472,60",,"0,56%"
3009,16.01.2013,"1.472,60","1.472,30","1.474,00","1.467,60",,"0,02%"
3010,15.01.2013,"1.472,30","1.470,70","1.473,30","1.463,80",,"0,11%"
3011,14.01.2013,"1.470,70","1.472,00","1.472,00","1.465,70",,"-0,09%"
3012,11.01.2013,"1.472,00","1.472,10","1.472,80","1.467,60",,"-0,01%"
3013,10.01.2013,"1.472,10","1.464,60","1.472,30","1.461,00",,"0,76%"
3014,09.01.2013,"1.461,00","1.457,20","1.464,70","1.457,20",,"0,26%"
3015,08.01.2013,"1.457,20","1.461,90","1.461,90","1.451,60",,"-0,32%"
3016,07.01.2013,"1.461,90","1.466,50","1.466,50","1.456,60",,"-0,31%"
3017,04.01.2013,"1.466,50","1.459,40","1.467,90","1.459,00",,"0,49%"
3018,03.01.2013,"1.459,40","1.462,40","1.465,50","1.455,50",,"-0,21%"
3019,02.01.2013,"1.462,40","1.426,20","1.462,40","1.426,20",,"2,54%"
3020,31.12.2012,"1.426,20","1.402,40","1.426,70","1.398,10",,"1,70%"
3021,28.12.2012,"1.402,40","1.418,10","1.418,10","1.401,60",,"-1,11%"
3022,27.12.2012,"1.418,10","1.419,80","1.422,80","1.401,80",,"-0,12%"
3023,26.12.2012,"1.419,80","1.426,70","1.429,40","1.416,40",,"-0,48%"
3024,24.12.2012,"1.426,70","1.430,20","1.430,20","1.424,70",,"-0,24%"
3025,21.12.2012,"1.430,20","1.443,70","1.443,70","1.422,60",,"-0,94%"
3026,20.12.2012,"1.443,70","1.435,80","1.443,70","1.432,80",,"0,55%"
3027,19.12.2012,"1.435,80","1.446,80","1.447,80","1.435,80",,"-0,76%"
3028,18.12.2012,"1.446,80","1.430,50","1.448,00","1.430,50",,"1,15%"
3029,17.12.2012,"1.430,40","1.413,50","1.430,70","1.413,50",,"1,19%"
3030,14.12.2012,"1.413,60","1.419,50","1.419,50","1.411,90",,"-0,42%"
3031,13.12.2012,"1.419,50","1.428,50","1.431,40","1.416,00",,"-0,63%"
3032,12.12.2012,"1.428,50","1.427,80","1.438,60","1.426,80",,"0,05%"
3033,11.12.2012,"1.427,80","1.418,50","1.434,30","1.418,50",,"0,66%"
3034,10.12.2012,"1.418,50","1.418,10","1.421,60","1.415,60",,"0,03%"
3035,07.12.2012,"1.418,10","1.414,00","1.420,30","1.410,90",,"0,30%"
3036,06.12.2012,"1.413,90","1.409,40","1.414,00","1.405,90",,"0,33%"
3037,05.12.2012,"1.409,30","1.407,00","1.415,60","1.398,20",,"0,16%"
3038,04.12.2012,"1.407,00","1.409,50","1.413,10","1.403,70",,"-0,18%"
3039,03.12.2012,"1.409,50","1.416,30","1.423,70","1.408,50",,"-0,47%"
3040,30.11.2012,"1.416,20","1.416,00","1.418,90","1.411,60",,"0,01%"
3041,29.11.2012,"1.416,00","1.410,00","1.419,70","1.409,00",,"0,43%"
3042,28.11.2012,"1.409,90","1.398,80","1.410,30","1.385,40",,"0,79%"
3043,27.11.2012,"1.398,90","1.406,30","1.409,00","1.398,00",,"-0,53%"
3044,26.11.2012,"1.406,30","1.409,20","1.409,20","1.397,70",,"-0,21%"
3045,23.11.2012,"1.409,20","1.391,00","1.409,20","1.391,00",,"1,31%"
3046,21.11.2012,"1.391,00","1.387,80","1.391,20","1.386,40",,"0,23%"
3047,20.11.2012,"1.387,80","1.386,80","1.389,80","1.377,00",,"0,06%"
3048,19.11.2012,"1.386,90","1.359,90","1.386,90","1.359,90",,"1,99%"
3049,16.11.2012,"1.359,90","1.353,40","1.362,00","1.343,30",,"0,49%"
3050,15.11.2012,"1.353,30","1.355,40","1.360,60","1.348,00",,"-0,16%"
3051,14.11.2012,"1.355,50","1.374,60","1.380,10","1.352,50",,"-1,38%"
3052,13.11.2012,"1.374,50","1.380,00","1.388,80","1.371,40",,"-0,40%"
3053,12.11.2012,"1.380,00","1.379,90","1.384,90","1.377,20",,"0,01%"
3054,09.11.2012,"1.379,80","1.377,50","1.391,40","1.373,00",,"0,17%"
3055,08.11.2012,"1.377,50","1.394,50","1.401,20","1.377,50",,"-1,22%"
3056,07.11.2012,"1.394,50","1.428,30","1.428,30","1.388,10",,"-2,37%"
3057,06.11.2012,"1.428,40","1.417,30","1.433,40","1.417,30",,"0,78%"
